"Year","Region","September 12-18_ag_1","September 19-25_ag_1","September 26 - October 02_ag_1","October 03-09_ag_1","October 10-16_ag_1","October 17-23_ag_1","October 24-30_ag_1","October 31 - November 05_ag_1","No sow date provided_ag_1","A Scatter of plants showing BYDV symptoms_ag_3","No BYDV seen_ag_3","Unknown_ag_4","Unknown_ag_5","Plough (conventional)_ag_5","Reduced Cultivation_ag_5","Unknown_ag_6","Baled and Removed_ag_6","Chopped and Incorporated_ag_6","Cereals_ag_8_1","Grass_ag_8_1","Other_ag_8_1","Unknown_ag_8_1","Wheat_ag_8_1","Oilseed rape_ag_8_1","Cereals_ag_8_2","Grass_ag_8_2","Other_ag_8_2","Unknown_ag_8_2","Wheat_ag_8_2","Oilseed rape_ag_8_2","Beans / peas_ag_8_3","Cereals_ag_8_3","Grass_ag_8_3","Other_ag_8_3","Unknown_ag_8_3","Wheat_ag_8_3","Oilseed rape_ag_8_3","Cereals_ag_8_4","Grass_ag_8_4","Other_ag_8_4","Unknown_ag_8_4","Wheat_ag_8_4","Oilseed rape_ag_8_4","A Scatter of plants showing premature ripening_ag_10","No take-all seen_ag_10","Percentage of fields with wheat once in previous 4 years (%)_ag_11","Percentage of fields with wheat twice in previous 4 years (%)_ag_11","Percentage of fields with wheat thrice in previous 4 years (%)_ag_11","Percentage of fields with wheat four times in previous 4 years (%)_ag_11","Unknown_ag_12","Certified_ag_12"
1997,"Yorkshire and The Humber",5.1282051282051,23.076923076923,10.2564102564102,17.9487179487179,17.9487179487179,10.2564102564102,5.1282051282051,2.5641025641025,5.1282051282051,3.5087719298245,96.4912280701754,NA,11.6666666666666,85,1.6666666666666,5,46.6666666666666,13.3333333333333,16.6666666666666,8.3333333333333,6.6666666666666,23.3333333333333,41.6666666666666,1.6666666666666,8.3333333333333,11.6666666666666,13.3333333333333,3.3333333333333,35,3.3333333333333,8.3333333333333,11.6666666666666,11.6666666666666,3.3333333333333,16.6666666666666,35,3.3333333333333,16.6666666666666,8.3333333333333,6.6666666666666,23.3333333333333,41.6666666666666,1.6666666666666,13.3333333333333,86.6666666666666,21.6666,15,25,6.6666,6.6666666666666,83.3333333333333
1998,"East",9.090909090909,18.1818181818181,15.5844155844155,9.090909090909,6.4935064935064,11.6883116883116,7.7922077922077,1.2987012987012,7.7922077922077,33.6734693877551,59.1836734693877,7.5471698113207,11.3207547169811,79.2452830188679,8.4905660377358,11.3207547169811,15.0943396226415,23.5849056603773,12.2641509433962,4.7169811320754,7.5471698113207,15.0943396226415,43.3962264150943,8.4905660377358,12.2641509433962,3.7735849056603,14.1509433962264,11.3207547169811,50,2.8301886792452,5.6603773584905,16.0377358490566,2.8301886792452,8.4905660377358,12.2641509433962,40.566037735849,2.8301886792452,12.2641509433962,4.7169811320754,7.5471698113207,15.0943396226415,43.3962264150943,8.4905660377358,32,52,13.2075,22.6415,28.3018,8.4905,12.2641509433962,58.4905660377358
1998,"East Midlands",5.2631578947368,5.2631578947368,14.0350877192982,17.5438596491228,17.5438596491228,7.0175438596491,12.2807017543859,3.5087719298245,5.2631578947368,4.4117647058823,89.7058823529411,NA,5.2631578947368,78.9473684210526,15.7894736842105,5.2631578947368,21.0526315789473,26.3157894736842,6.578947368421,9.2105263157894,10.5263157894736,13.1578947368421,42.1052631578947,6.578947368421,7.8947368421052,3.9473684210526,13.1578947368421,3.9473684210526,55.2631578947368,2.6315789473684,2.6315789473684,6.578947368421,6.578947368421,6.578947368421,10.5263157894736,51.3157894736842,5.2631578947368,6.578947368421,9.2105263157894,10.5263157894736,13.1578947368421,42.1052631578947,6.578947368421,32.8571428571428,48.5714285714285,11.8421,28.9473,31.5789,6.5789,3.9473684210526,71.0526315789473
1998,"North East",15.3846153846153,NA,23.076923076923,30.7692307692307,15.3846153846153,NA,NA,7.6923076923076,NA,5.8823529411764,94.1176470588235,NA,NA,100,NA,NA,58.8235294117647,29.4117647058823,5.8823529411764,NA,NA,58.8235294117647,29.4117647058823,5.8823529411764,17.6470588235294,11.7647058823529,NA,11.7647058823529,17.6470588235294,29.4117647058823,NA,17.6470588235294,5.8823529411764,NA,35.2941176470588,35.2941176470588,NA,5.8823529411764,NA,NA,58.8235294117647,29.4117647058823,5.8823529411764,29.4117647058823,35.2941176470588,11.7647,11.7647,17.647,5.8823,NA,70.5882352941176
1998,"North West",14.2857142857142,14.2857142857142,NA,14.2857142857142,NA,NA,42.8571428571428,14.2857142857142,NA,42.8571428571428,57.1428571428571,NA,NA,85.7142857142857,14.2857142857142,NA,28.5714285714285,NA,42.8571428571428,42.8571428571428,NA,NA,NA,NA,28.5714285714285,57.1428571428571,NA,NA,NA,14.2857142857142,NA,14.2857142857142,57.1428571428571,NA,NA,28.5714285714285,NA,42.8571428571428,42.8571428571428,NA,NA,NA,NA,28.5714285714285,57.1428571428571,28.5714,0,0,0,NA,85.7142857142857
1998,"South East",2.4390243902439,9.7560975609756,17.0731707317073,17.0731707317073,14.6341463414634,12.1951219512195,7.3170731707317,2.4390243902439,14.6341463414634,14.5833333333333,79.1666666666666,5.3571428571428,10.7142857142857,87.5,1.7857142857142,10.7142857142857,30.3571428571428,21.4285714285714,8.9285714285714,12.5,5.3571428571428,25,25,8.9285714285714,14.2857142857142,14.2857142857142,3.5714285714285,12.5,41.0714285714285,3.5714285714285,7.1428571428571,5.3571428571428,14.2857142857142,5.3571428571428,17.8571428571428,33.9285714285714,7.1428571428571,8.9285714285714,12.5,5.3571428571428,25,25,8.9285714285714,20.4081632653061,59.1836734693877,23.2142,17.8571,19.6428,1.7857,10.7142857142857,73.2142857142857
1998,"South West",12.5,10,12.5,12.5,10,25,10,5,2.5,13.3333333333333,86.6666666666666,NA,2.2222222222222,93.3333333333333,4.4444444444444,NA,35.5555555555555,4.4444444444444,22.2222222222222,26.6666666666666,8.8888888888888,8.8888888888888,22.2222222222222,4.4444444444444,22.2222222222222,31.1111111111111,6.6666666666666,6.6666666666666,26.6666666666666,NA,NA,15.5555555555555,24.4444444444444,NA,2.2222222222222,44.4444444444444,8.8888888888888,22.2222222222222,26.6666666666666,8.8888888888888,8.8888888888888,22.2222222222222,4.4444444444444,13.3333333333333,64.4444444444444,35.5555,11.1111,13.3333,4.4444,NA,84.4444444444444
1998,"Wales",NA,9.090909090909,9.090909090909,13.6363636363636,22.7272727272727,18.1818181818181,13.6363636363636,4.5454545454545,9.090909090909,20.8333333333333,75,13.3333333333333,13.3333333333333,86.6666666666666,NA,13.3333333333333,46.6666666666666,3.3333333333333,6.6666666666666,23.3333333333333,13.3333333333333,26.6666666666666,26.6666666666666,NA,40,13.3333333333333,6.6666666666666,13.3333333333333,13.3333333333333,NA,3.3333333333333,20,20,3.3333333333333,23.3333333333333,20,NA,6.6666666666666,23.3333333333333,13.3333333333333,26.6666666666666,26.6666666666666,NA,29.1666666666666,50,10,6.6666,16.6666,3.3333,13.3333333333333,73.3333333333333
1998,"West Midlands",17.6470588235294,11.7647058823529,14.7058823529411,14.7058823529411,11.7647058823529,8.8235294117647,5.8823529411764,5.8823529411764,8.8235294117647,5,90,5,12.5,77.5,10,10,20,12.5,7.5,17.5,12.5,20,27.5,2.5,25,12.5,10,15,22.5,NA,NA,20,12.5,5,15,32.5,5,7.5,17.5,12.5,20,27.5,2.5,33.3333333333333,53.8461538461538,40,12.5,15,0,12.5,67.5
1998,"Yorkshire and The Humber",8.8888888888888,20,11.1111111111111,8.8888888888888,20,4.4444444444444,8.8888888888888,2.2222222222222,8.8888888888888,17.5438596491228,77.1929824561403,1.6949152542372,3.3898305084745,91.5254237288135,5.0847457627118,3.3898305084745,42.3728813559322,22.0338983050847,13.5593220338983,6.7796610169491,1.6949152542372,8.4745762711864,59.322033898305,1.6949152542372,23.728813559322,5.0847457627118,6.7796610169491,3.3898305084745,23.728813559322,13.5593220338983,1.6949152542372,23.728813559322,6.7796610169491,1.6949152542372,5.0847457627118,52.5423728813559,NA,13.5593220338983,6.7796610169491,1.6949152542372,8.4745762711864,59.322033898305,1.6949152542372,8.7719298245614,75.438596491228,18.644,22.0338,30.5084,10.1694,3.3898305084745,79.6610169491525
1999,"East",9.5890410958904,12.3287671232876,12.3287671232876,4.1095890410958,19.1780821917808,10.958904109589,1.3698630136986,5.4794520547945,5.4794520547945,15.9090909090909,80.6818181818181,1.0416666666666,3.125,84.375,12.5,2.0833333333333,15.625,29.1666666666666,7.2916666666666,2.0833333333333,10.4166666666666,9.375,48.9583333333333,4.1666666666666,13.5416666666666,NA,14.5833333333333,5.2083333333333,42.7083333333333,5.2083333333333,NA,15.625,1.0416666666666,12.5,7.2916666666666,54.1666666666666,3.125,7.2916666666666,2.0833333333333,10.4166666666666,9.375,48.9583333333333,4.1666666666666,30.6818181818181,55.6818181818181,20.8333,26.0416,32.2916,6.25,3.125,62.5
1999,"East Midlands",3.125,14.0625,15.625,9.375,10.9375,7.8125,3.125,1.5625,10.9375,4.225352112676,92.9577464788732,NA,7.7922077922077,72.7272727272727,19.4805194805194,9.090909090909,5.1948051948051,18.1818181818181,5.1948051948051,5.1948051948051,7.7922077922077,15.5844155844155,42.8571428571428,12.9870129870129,20.7792207792207,5.1948051948051,11.6883116883116,9.090909090909,38.9610389610389,9.090909090909,2.5974025974025,6.4935064935064,3.8961038961038,12.9870129870129,11.6883116883116,53.2467532467532,2.5974025974025,5.1948051948051,5.1948051948051,7.7922077922077,15.5844155844155,42.8571428571428,12.9870129870129,25,64.4736842105263,14.2857,20.7792,33.7662,5.1948,7.7922077922077,66.2337662337662
1999,"North East",6.25,12.5,18.75,12.5,18.75,12.5,6.25,NA,NA,11.1111111111111,88.8888888888888,NA,NA,94.4444444444444,5.5555555555555,NA,33.3333333333333,11.1111111111111,11.1111111111111,5.5555555555555,NA,44.4444444444444,22.2222222222222,11.1111111111111,55.5555555555555,11.1111111111111,NA,5.5555555555555,11.1111111111111,16.6666666666666,NA,5.5555555555555,11.1111111111111,NA,44.4444444444444,27.7777777777777,5.5555555555555,11.1111111111111,5.5555555555555,NA,44.4444444444444,22.2222222222222,11.1111111111111,5.5555555555555,77.7777777777777,22.2222,5.5555,16.6666,0,NA,94.4444444444444
1999,"North West",14.2857142857142,28.5714285714285,NA,28.5714285714285,NA,14.2857142857142,NA,NA,14.2857142857142,37.5,62.5,25,25,75,NA,25,50,NA,NA,25,12.5,37.5,12.5,NA,37.5,12.5,12.5,37.5,NA,NA,NA,NA,25,12.5,37.5,25,NA,NA,25,12.5,37.5,12.5,NA,12.5,50,12.5,0,12.5,0,25,75
1999,"South East",4.8780487804878,19.5121951219512,7.3170731707317,9.7560975609756,21.9512195121951,12.1951219512195,NA,NA,9.7560975609756,11.864406779661,83.0508474576271,3.2786885245901,6.5573770491803,86.8852459016393,6.5573770491803,9.8360655737704,22.9508196721311,11.4754098360655,9.8360655737704,14.7540983606557,8.1967213114754,14.7540983606557,34.4262295081967,9.8360655737704,14.7540983606557,11.4754098360655,3.2786885245901,8.1967213114754,52.4590163934426,4.9180327868852,1.639344262295,13.1147540983606,13.1147540983606,4.9180327868852,9.8360655737704,39.3442622950819,6.5573770491803,9.8360655737704,14.7540983606557,8.1967213114754,14.7540983606557,34.4262295081967,9.8360655737704,16.9491525423728,74.5762711864406,24.5901,24.5901,24.5901,3.2786,8.1967213114754,65.5737704918032
1999,"South West",5.4054054054054,13.5135135135135,2.7027027027027,13.5135135135135,24.3243243243243,5.4054054054054,8.1081081081081,2.7027027027027,8.1081081081081,29.5454545454545,59.090909090909,2.1739130434782,4.3478260869565,93.4782608695652,2.1739130434782,6.5217391304347,34.7826086956521,4.3478260869565,19.5652173913043,23.9130434782608,8.695652173913,10.8695652173913,26.0869565217391,4.3478260869565,36.9565217391304,26.0869565217391,4.3478260869565,13.0434782608695,19.5652173913043,NA,NA,23.9130434782608,23.9130434782608,4.3478260869565,8.695652173913,34.7826086956521,2.1739130434782,19.5652173913043,23.9130434782608,8.695652173913,10.8695652173913,26.0869565217391,4.3478260869565,25,63.6363636363636,21.7391,28.2608,6.5217,2.1739,4.3478260869565,60.8695652173913
1999,"Wales",NA,16.6666666666666,4.1666666666666,33.3333333333333,25,4.1666666666666,NA,4.1666666666666,NA,3.7037037037037,92.5925925925925,NA,NA,86.6666666666666,13.3333333333333,NA,66.6666666666666,NA,10,30,10,3.3333333333333,40,6.6666666666666,26.6666666666666,23.3333333333333,10,NA,36.6666666666666,3.3333333333333,NA,20,26.6666666666666,16.6666666666666,NA,30,NA,10,30,10,3.3333333333333,40,6.6666666666666,37.037037037037,44.4444444444444,23.3333,10,16.6666,13.3333,NA,90
1999,"West Midlands",6.6666666666666,10,6.6666666666666,23.3333333333333,23.3333333333333,6.6666666666666,6.6666666666666,3.3333333333333,6.6666666666666,13.5135135135135,86.4864864864864,7.8947368421052,10.5263157894736,81.578947368421,7.8947368421052,7.8947368421052,34.2105263157894,2.6315789473684,7.8947368421052,18.4210526315789,2.6315789473684,21.0526315789473,26.3157894736842,7.8947368421052,10.5263157894736,13.1578947368421,7.8947368421052,7.8947368421052,52.6315789473684,5.2631578947368,NA,13.1578947368421,15.7894736842105,2.6315789473684,7.8947368421052,47.3684210526315,2.6315789473684,7.8947368421052,18.4210526315789,2.6315789473684,21.0526315789473,26.3157894736842,7.8947368421052,18.9189189189189,56.7567567567567,21.0526,31.5789,15.7894,5.2631,10.5263157894736,57.8947368421052
1999,"Yorkshire and The Humber",8.3333333333333,12.5,14.5833333333333,12.5,16.6666666666666,6.25,4.1666666666666,NA,8.3333333333333,5.5555555555555,92.5925925925925,1.7241379310344,3.4482758620689,82.7586206896551,12.0689655172413,5.1724137931034,27.5862068965517,6.8965517241379,6.8965517241379,12.0689655172413,5.1724137931034,15.5172413793103,43.103448275862,5.1724137931034,25.8620689655172,12.0689655172413,8.6206896551724,3.4482758620689,36.2068965517241,6.8965517241379,NA,13.7931034482758,12.0689655172413,5.1724137931034,10.3448275862068,48.2758620689655,6.8965517241379,6.8965517241379,12.0689655172413,5.1724137931034,15.5172413793103,43.103448275862,5.1724137931034,9.2592592592592,83.3333333333333,17.2413,25.862,29.3103,3.4482,3.4482758620689,72.4137931034482
2000,"East",5.7971014492753,5.7971014492753,7.2463768115942,21.7391304347826,15.9420289855072,10.1449275362318,10.1449275362318,8.695652173913,1.4492753623188,10.8695652173913,88.0434782608695,NA,6.8627450980392,85.2941176470588,4.9019607843137,0.9803921568627,11.7647058823529,29.4117647058823,5.8823529411764,NA,9.8039215686274,39.2156862745098,36.2745098039215,2.9411764705882,14.7058823529411,NA,14.7058823529411,6.8627450980392,44.1176470588235,9.8039215686274,1.9607843137254,14.7058823529411,0.9803921568627,9.8039215686274,15.6862745098039,46.078431372549,5.8823529411764,5.8823529411764,NA,9.8039215686274,39.2156862745098,36.2745098039215,2.9411764705882,26.0869565217391,61.9565217391304,25.4901,23.5294,23.5294,4.9019,NA,69.6078431372549
2000,"East Midlands",12.5,18.75,7.8125,12.5,17.1875,9.375,3.125,NA,4.6875,9.8591549295774,87.3239436619718,1.2345679012345,3.7037037037037,74.074074074074,20.9876543209876,1.2345679012345,17.2839506172839,17.2839506172839,9.8765432098765,NA,6.1728395061728,20.9876543209876,46.9135802469135,12.3456790123456,16.0493827160493,NA,11.1111111111111,2.4691358024691,51.8518518518518,9.8765432098765,7.4074074074074,7.4074074074074,NA,8.6419753086419,7.4074074074074,51.8518518518518,8.6419753086419,9.8765432098765,NA,6.1728395061728,20.9876543209876,46.9135802469135,12.3456790123456,33.7662337662337,50.6493506493506,24.6913,24.6913,39.5061,1.2345,2.4691358024691,70.3703703703703
2000,"North East",6.25,18.75,18.75,6.25,31.25,NA,NA,NA,NA,5.5555555555555,94.4444444444444,NA,NA,83.3333333333333,16.6666666666666,NA,27.7777777777777,5.5555555555555,5.5555555555555,11.1111111111111,NA,38.8888888888888,22.2222222222222,11.1111111111111,33.3333333333333,11.1111111111111,NA,NA,38.8888888888888,16.6666666666666,NA,27.7777777777777,11.1111111111111,NA,5.5555555555555,44.4444444444444,5.5555555555555,5.5555555555555,11.1111111111111,NA,38.8888888888888,22.2222222222222,11.1111111111111,NA,100,33.3333,22.2222,16.6666,0,NA,83.3333333333333
2000,"North West",22.2222222222222,11.1111111111111,22.2222222222222,NA,11.1111111111111,11.1111111111111,NA,NA,11.1111111111111,11.1111111111111,88.8888888888888,NA,11.1111111111111,66.6666666666666,22.2222222222222,11.1111111111111,22.2222222222222,22.2222222222222,11.1111111111111,22.2222222222222,11.1111111111111,22.2222222222222,22.2222222222222,11.1111111111111,11.1111111111111,22.2222222222222,NA,11.1111111111111,44.4444444444444,NA,11.1111111111111,11.1111111111111,22.2222222222222,22.2222222222222,11.1111111111111,11.1111111111111,NA,11.1111111111111,22.2222222222222,11.1111111111111,22.2222222222222,22.2222222222222,11.1111111111111,44.4444444444444,44.4444444444444,33.3333,0,22.2222,0,11.1111111111111,66.6666666666666
2000,"South East",13.0434782608695,NA,13.0434782608695,30.4347826086956,21.7391304347826,4.3478260869565,NA,8.695652173913,4.3478260869565,14.2857142857142,85.7142857142857,11.1111111111111,11.1111111111111,80.5555555555555,8.3333333333333,11.1111111111111,19.4444444444444,8.3333333333333,16.6666666666666,5.5555555555555,2.7777777777777,19.4444444444444,30.5555555555555,11.1111111111111,41.6666666666666,13.8888888888888,2.7777777777777,13.8888888888888,19.4444444444444,8.3333333333333,2.7777777777777,13.8888888888888,11.1111111111111,5.5555555555555,13.8888888888888,50,2.7777777777777,16.6666666666666,5.5555555555555,2.7777777777777,19.4444444444444,30.5555555555555,11.1111111111111,21.4285714285714,71.4285714285714,30.5555,16.6666,22.2222,0,11.1111111111111,69.4444444444444
2000,"South West",5.5555555555555,NA,8.3333333333333,25,30.5555555555555,13.8888888888888,8.3333333333333,5.5555555555555,NA,23.9130434782608,73.9130434782608,2.1739130434782,NA,89.1304347826086,10.8695652173913,NA,30.4347826086956,NA,13.0434782608695,13.0434782608695,6.5217391304347,34.7826086956521,23.9130434782608,4.3478260869565,17.391304347826,13.0434782608695,13.0434782608695,2.1739130434782,50,2.1739130434782,8.695652173913,19.5652173913043,19.5652173913043,10.8695652173913,6.5217391304347,23.9130434782608,6.5217391304347,13.0434782608695,13.0434782608695,6.5217391304347,34.7826086956521,23.9130434782608,4.3478260869565,13.0434782608695,67.391304347826,39.1304,10.8695,17.3913,2.1739,NA,71.7391304347826
2000,"Wales",3.3333333333333,3.3333333333333,3.3333333333333,23.3333333333333,26.6666666666666,3.3333333333333,6.6666666666666,NA,3.3333333333333,13.3333333333333,86.6666666666666,9.375,6.25,84.375,9.375,6.25,50,NA,9.375,28.125,NA,15.625,40.625,6.25,34.375,6.25,3.125,9.375,31.25,3.125,NA,15.625,25,3.125,15.625,34.375,6.25,9.375,28.125,NA,15.625,40.625,6.25,23.3333333333333,73.3333333333333,18.75,12.5,21.875,9.375,6.25,68.75
2000,"West Midlands",12.9032258064516,NA,6.4516129032258,12.9032258064516,19.3548387096774,9.6774193548387,9.6774193548387,NA,9.6774193548387,18.9189189189189,81.081081081081,2.7027027027027,8.1081081081081,72.9729729729729,18.9189189189189,8.1081081081081,24.3243243243243,2.7027027027027,13.5135135135135,13.5135135135135,5.4054054054054,18.9189189189189,35.1351351351351,2.7027027027027,32.4324324324324,5.4054054054054,NA,8.1081081081081,45.9459459459459,5.4054054054054,NA,16.2162162162162,5.4054054054054,8.1081081081081,13.5135135135135,35.1351351351351,10.8108108108108,13.5135135135135,13.5135135135135,5.4054054054054,18.9189189189189,35.1351351351351,2.7027027027027,13.5135135135135,83.7837837837837,29.7297,27.027,18.9189,2.7027,8.1081081081081,62.1621621621621
2000,"Yorkshire and The Humber",16.6666666666666,11.1111111111111,NA,11.1111111111111,19.4444444444444,5.5555555555555,2.7777777777777,2.7777777777777,5.5555555555555,8.1632653061224,91.8367346938775,18.9655172413793,18.9655172413793,63.7931034482758,15.5172413793103,18.9655172413793,13.7931034482758,8.6206896551724,8.6206896551724,10.3448275862068,5.1724137931034,24.1379310344827,31.0344827586206,10.3448275862068,27.5862068965517,8.6206896551724,3.4482758620689,20.6896551724137,29.3103448275862,8.6206896551724,6.8965517241379,17.2413793103448,10.3448275862068,1.7241379310344,18.9655172413793,39.6551724137931,5.1724137931034,8.6206896551724,10.3448275862068,5.1724137931034,24.1379310344827,31.0344827586206,10.3448275862068,6.1224489795918,85.7142857142857,18.9655,20.6896,18.9655,3.4482,18.9655172413793,51.7241379310344
2001,"East",7.4626865671641,10.4477611940298,8.955223880597,17.910447761194,10.4477611940298,7.4626865671641,10.4477611940298,1.4925373134328,7.4626865671641,4.5045045045045,95.4954954954954,NA,NA,82.3008849557522,15.929203539823,NA,15.0442477876106,28.3185840707964,3.5398230088495,0.8849557522123,11.504424778761,40.7079646017699,26.5486725663716,5.3097345132743,14.1592920353982,NA,15.0442477876106,6.1946902654867,47.787610619469,7.0796460176991,2.6548672566371,13.2743362831858,NA,8.8495575221238,20.3539823008849,46.9026548672566,3.5398230088495,3.5398230088495,0.8849557522123,11.504424778761,40.7079646017699,26.5486725663716,5.3097345132743,29.7297297297297,62.1621621621621,27.4336,26.5486,14.1592,6.1946,0.8849557522123,58.4070796460176
2001,"East Midlands",5.5555555555555,12.9629629629629,9.2592592592592,12.9629629629629,14.8148148148148,7.4074074074074,9.2592592592592,1.8518518518518,12.9629629629629,10.2941176470588,89.7058823529411,NA,8.5714285714285,71.4285714285714,20,8.5714285714285,22.8571428571428,20,2.8571428571428,2.8571428571428,8.5714285714285,25.7142857142857,45.7142857142857,10,12.8571428571428,2.8571428571428,12.8571428571428,8.5714285714285,41.4285714285714,15.7142857142857,2.8571428571428,14.2857142857142,1.4285714285714,8.5714285714285,11.4285714285714,51.4285714285714,5.7142857142857,2.8571428571428,2.8571428571428,8.5714285714285,25.7142857142857,45.7142857142857,10,15.9420289855072,71.0144927536231,15.7142,22.8571,37.1428,2.8571,8.5714285714285,51.4285714285714
2001,"North East",18.1818181818181,NA,9.090909090909,NA,NA,9.090909090909,18.1818181818181,NA,18.1818181818181,NA,100,13.3333333333333,13.3333333333333,80,6.6666666666666,13.3333333333333,26.6666666666666,13.3333333333333,NA,NA,NA,26.6666666666666,46.6666666666666,20,33.3333333333333,NA,NA,13.3333333333333,26.6666666666666,20,NA,13.3333333333333,NA,NA,26.6666666666666,60,NA,NA,NA,NA,26.6666666666666,46.6666666666666,20,NA,100,0,40,33.3333,0,13.3333333333333,80
2001,"North West",NA,16.6666666666666,NA,NA,NA,16.6666666666666,16.6666666666666,NA,50,NA,100,NA,NA,100,NA,NA,25,NA,25,25,NA,NA,50,NA,25,12.5,12.5,NA,37.5,12.5,NA,50,12.5,25,NA,12.5,NA,25,25,NA,NA,50,NA,NA,100,0,37.5,25,0,NA,87.5
2001,"South East",2.3809523809523,9.5238095238095,11.9047619047619,16.6666666666666,16.6666666666666,4.7619047619047,4.7619047619047,4.7619047619047,16.6666666666666,24.5614035087719,70.1754385964912,1.7241379310344,8.6206896551724,68.9655172413793,22.4137931034482,8.6206896551724,18.9655172413793,8.6206896551724,15.5172413793103,5.1724137931034,6.8965517241379,13.7931034482758,44.8275862068965,5.1724137931034,12.0689655172413,1.7241379310344,6.8965517241379,10.3448275862068,56.8965517241379,5.1724137931034,10.3448275862068,10.3448275862068,1.7241379310344,10.3448275862068,13.7931034482758,32.7586206896551,18.9655172413793,15.5172413793103,5.1724137931034,6.8965517241379,13.7931034482758,44.8275862068965,5.1724137931034,7.1428571428571,85.7142857142857,20.6896,8.6206,37.931,6.8965,8.6206896551724,50
2001,"South West",5.4054054054054,5.4054054054054,8.1081081081081,16.2162162162162,8.1081081081081,16.2162162162162,8.1081081081081,NA,27.027027027027,23.9130434782608,73.9130434782608,NA,2.127659574468,78.7234042553191,19.1489361702127,2.127659574468,23.4042553191489,8.5106382978723,8.5106382978723,14.8936170212765,6.3829787234042,8.5106382978723,46.8085106382978,10.6382978723404,21.2765957446808,10.6382978723404,6.3829787234042,6.3829787234042,48.9361702127659,2.127659574468,6.3829787234042,12.7659574468085,8.5106382978723,8.5106382978723,10.6382978723404,44.6808510638297,4.2553191489361,8.5106382978723,14.8936170212765,6.3829787234042,8.5106382978723,46.8085106382978,10.6382978723404,4.3478260869565,84.7826086956521,19.1489,25.5319,27.6595,8.5106,2.127659574468,63.8297872340425
2001,"Wales",NA,6.25,6.25,12.5,6.25,25,6.25,NA,25,NA,100,30.7692307692307,26.9230769230769,65.3846153846153,7.6923076923076,23.076923076923,26.9230769230769,NA,26.9230769230769,3.8461538461538,3.8461538461538,42.3076923076923,23.076923076923,NA,34.6153846153846,7.6923076923076,NA,26.9230769230769,26.9230769230769,3.8461538461538,NA,7.6923076923076,7.6923076923076,3.8461538461538,42.3076923076923,30.7692307692307,3.8461538461538,26.9230769230769,3.8461538461538,3.8461538461538,42.3076923076923,23.076923076923,NA,NA,91.6666666666666,15.3846,3.8461,11.5384,11.5384,23.076923076923,65.3846153846153
2001,"West Midlands",8.3333333333333,12.5,4.1666666666666,NA,16.6666666666666,8.3333333333333,12.5,NA,33.3333333333333,NA,100,6.8965517241379,10.3448275862068,75.8620689655172,13.7931034482758,17.2413793103448,20.6896551724137,3.4482758620689,3.4482758620689,20.6896551724137,NA,24.1379310344827,34.4827586206896,3.4482758620689,31.0344827586206,13.7931034482758,3.4482758620689,17.2413793103448,24.1379310344827,NA,NA,10.3448275862068,13.7931034482758,3.4482758620689,20.6896551724137,37.9310344827586,3.4482758620689,3.4482758620689,20.6896551724137,NA,24.1379310344827,34.4827586206896,3.4482758620689,3.8461538461538,96.1538461538461,13.7931,17.2413,27.5862,0,13.7931034482758,65.5172413793103
2001,"Yorkshire and The Humber",6.5217391304347,10.8695652173913,15.2173913043478,15.2173913043478,8.695652173913,10.8695652173913,6.5217391304347,2.1739130434782,15.2173913043478,1.8518518518518,98.1481481481481,5,8.3333333333333,78.3333333333333,11.6666666666666,8.3333333333333,20,20,13.3333333333333,1.6666666666666,3.3333333333333,21.6666666666666,48.3333333333333,6.6666666666666,28.3333333333333,3.3333333333333,3.3333333333333,10,26.6666666666666,13.3333333333333,3.3333333333333,26.6666666666666,3.3333333333333,3.3333333333333,15,38.3333333333333,3.3333333333333,13.3333333333333,1.6666666666666,3.3333333333333,21.6666666666666,48.3333333333333,6.6666666666666,18.9655172413793,79.3103448275862,18.3333,28.3333,26.6666,1.6666,8.3333333333333,66.6666666666666
2002,"East",11.1111111111111,8.3333333333333,15.2777777777777,11.1111111111111,18.0555555555555,4.1666666666666,5.5555555555555,8.3333333333333,1.3888888888888,35.576923076923,58.6538461538461,NA,0.9259259259259,82.4074074074074,14.8148148148148,0.9259259259259,12.9629629629629,18.5185185185185,11.1111111111111,0.9259259259259,4.6296296296296,12.9629629629629,50,12.9629629629629,11.1111111111111,NA,12.9629629629629,0.9259259259259,55.5555555555555,7.4074074074074,4.6296296296296,12.9629629629629,NA,11.1111111111111,6.4814814814814,54.6296296296296,3.7037037037037,11.1111111111111,0.9259259259259,4.6296296296296,12.9629629629629,50,12.9629629629629,22.1153846153846,46.1538461538461,21.2962,33.3333,29.6296,8.3333,1.8518518518518,68.5185185185185
